id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
agenda-47,A47,AGENDA 47,solana,solana,,0.0189,18910648.00,18910648.00,2882603.00,695868.30,-0.59,-7.72,-2.77,-34.77,13.80,12.50,-1.90,-41.40,0.0210,0.0410,999969124.73,999991734.79,0.0179367052,0.0250026192,31.67,0.0204722513,,,,,,,,,,,,,,,,,,,,,,,,,,0.05486332693591293,78.81,40028,415.16,2686,141.33,22649,49,0.03861468849224411,-64.28,49072,-23.07,4048,-43.31,22649,47,2025-06-13T09:12:41.082Z
myro,$MYRO,Myro,solana,solana,,0.0188,18762317.00,18762317.00,7330683.00,1480511.70,-1.07,-11.65,-8.49,-52.13,76.30,-44.30,-4.60,-45.90,0.0216,0.4428,999981490.49,999981490.49,0.0180146339,0.0242565260,28.55,0.0213680984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.616Z
vivi-coin,VIVI,VIVI COIN,solana,solana,,0.0175,18752809.00,34939833.00,469649.00,220133.20,0.01,0.60,-3.46,118.78,8.90,419.90,-2.90,119.00,0.0175,0.0254,1073416181.92,1999966081.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.382Z
lido-staked-sol,STSOL,Lido Staked SOL,solana,solana,,175.5500,18638144.00,18638144.00,219480.00,423393.00,-0.76,-9.25,-2.19,-19.65,210.80,148.40,-2.10,-17.70,194.5700,350.0400,106156.16,106156.16,171.1801531583,203.8017519357,25.33,191.3081382732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.610Z
stonks-5,STONKS,STONKS,solana,solana,,0.0186,18554549.00,18554549.00,1051854.00,1731538.20,-0.32,-7.30,-20.37,-46.83,-1.40,-88.10,-17.00,-45.00,0.0210,0.0597,999934525.43,999934750.84,,,43.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:27.095Z
michicoin,$MICHI,michi,solana,solana,,0.0322,17914623.00,17914623.00,5783751.00,2871384.00,1.65,-12.02,-2.23,-47.21,-4.10,-21.40,6.70,-45.00,0.0393,0.5877,555770695.00,555770695.00,0.0406605529,0.0768868797,81.74,0.0466704778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.618Z
artrade,ATR,Artrade,solana,solana,,0.0140,17581203.00,17635493.00,787450.00,486694.80,-0.33,-19.89,-11.64,-44.73,-21.20,-14.50,-12.00,-41.30,0.0174,0.1010,1260104055.33,1263995252.89,0.0139103366,0.0188028320,3.98,0.0168459674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.609Z
math,MATH,MATH,solana,solana,,0.0951,17487233.00,18968322.00,554987.00,39859.00,-0.50,-8.13,-10.77,-31.81,,,,,0.1054,3.1500,184383557.10,200000000.00,,,40.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:44.310Z
dogeai-2,$DOGEAI,DOGEai,solana,solana,,0.0216,16692864.00,21585649.00,1780442.00,811123.30,0.99,-15.47,14.02,48.07,-10.50,1.00,-5.40,61.30,0.0269,0.1191,772972104.08,999818609.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:25.345Z
catwifmask,MASK,catwifmask,solana,solana,,0.0164,16353976.00,16353976.00,15426468.00,683267.50,-6.15,-32.68,-29.03,,62.50,0.00,1.90,0.00,0.0244,0.0291,999973823.39,999973823.39,0.0143842361,0.0296228876,43.60,0.0216815323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:14:06.476Z
star-atlas-dao,POLIS,Star Atlas DAO,solana,solana,,0.0559,16328015.00,20090675.00,531338.00,191895.80,-0.25,-4.32,-2.95,-33.24,38.30,45.10,-2.10,-27.40,0.0595,18.5500,292577787.45,360000000.00,0.0543795795,0.0622796833,30.97,0.0586316796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.609Z
zusd,ZUSD,ZUSD,solana,solana,,0.8524,15771475.00,15771475.00,11.64,16844.40,,0.00,-14.61,-14.04,-76.40,-99.20,-14.60,-13.80,0.8525,5.0200,18503030.59,18503030.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.615Z
pippin,PIPPIN,pippin,solana,solana,,0.0156,15634258.00,15634258.00,14251936.00,1890614.30,-1.37,-9.90,-7.69,-56.74,-4.60,-51.50,-5.30,-58.60,0.0175,0.3186,999945599.84,999946237.76,0.0311544396,0.0390598811,41.42,0.0343416788,,,,,,,,,,,,,,,,,,,,,,,,,,0.023371381149594674,,24108,-18.93,648,12.11,26395,551,0.018638277861355444,-46.89,64586,-22.76,1415,-16.76,26395,551,2025-06-13T09:12:17.608Z
troll-2,TROLL,TROLL,solana,solana,,0.0153,15304606.00,15304606.00,5802471.00,1050179.20,-1.64,-17.68,-10.75,0.52,48.50,-67.60,0.20,24.70,0.0186,0.0398,998989990.13,999004053.24,0.0165781715,0.0198531049,65.60,0.0181220160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:50.389Z
meta-2,META,META,solana,solana,,727.0600,15182686.00,15182686.00,34921.00,870876.30,-0.09,-4.46,-4.34,-33.23,12.50,-46.70,-6.80,-32.20,766.2900,5086.6400,20886.00,20886.00,1160.7044042270,4953.0214282176,83.62,2001.1175511806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.611Z
phantom-staked-sol,PSOL,Phantom Staked SOL,solana,solana,,146.5200,15041307.00,15041307.00,475289.00,2911812.60,-1.03,-9.35,-2.12,,-55.10,0.00,5.30,0.00,162.5200,189.1100,102659.55,95509.32,143.1660780378,170.1024714207,23.82,159.8005275960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.383Z
genesysgo-shadow,SHDW,Shadow Token,solana,solana,,0.0913,14770130.00,15440067.00,393156.00,1182265.90,-0.53,-4.90,-12.34,-35.11,36.70,-44.80,-11.00,-39.50,0.0964,2.8200,161721893.42,169057206.26,0.0903720257,0.1045903720,23.83,0.0971047151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.604Z
zenrock,ROCK,Zenrock,solana,solana,,0.0815,14758052.00,81347879.00,86152.00,321989.30,0.23,10.77,15.05,281.69,-2.70,-63.70,69.70,346.70,0.0814,0.1090,181231931.38,998969014.63,0.0327013457,0.0489813322,37.30,0.0410500559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.388Z
coral-protocol,CORAL,Coral Protocol,solana,solana,,0.0015,14601867.00,14601867.00,98559.00,543279.60,0.01,-7.34,-4.57,-49.72,12.80,-77.90,-8.00,-50.90,0.0017,0.0033,10000000000.00,10000000000.00,0.0014092902,0.0016851104,30.11,0.0015702598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:50.389Z
strike-3,STRIKE,STRIKE,solana,solana,,0.0037,14471986.00,36957282.00,206686.00,786027.50,-0.17,-10.52,-10.17,-14.37,15.00,4626.90,-12.00,-12.30,0.0042,0.0084,3915867702.50,9999997730.25,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:09.669Z
crow-with-knife,CAW,crow with knife,solana,solana,,0.0000,14354017.00,14354017.00,324817.00,40793.00,-0.15,-6.31,-1.26,-19.28,,,,,0.0000,0.0000,767499213898220.90,767499213898220.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:45.786Z
kiboshib,KIBSHI,KiboShib,solana,solana,,0.0000,14349704.00,14349704.00,750590.00,30649.10,-0.93,-16.88,-9.41,94.95,,,,,0.0000,0.0000,1000000000000.00,1000000000000.00,0.0000126355,0.0000217457,36.45,0.0000169347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:14:51.246Z
xborg,XBG,XBorg,solana,solana,,0.0660,14184996.00,65976703.00,90843.00,459937.00,1.06,-1.14,-11.70,-42.23,84.60,-77.00,-10.80,-40.50,0.0701,0.4163,215000074.00,1000000000.00,0.3382300000,0.4168300000,50.80,0.3780976000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.609Z
send-2,SEND,Sendcoin,solana,solana,,0.0142,14146042.00,14146042.00,801918.00,569796.20,-0.42,-18.25,-21.56,-29.22,79.50,-58.40,-24.10,-20.70,0.0178,0.1626,999999941.24,999999941.24,0.0105979776,0.0211498914,78.15,0.0141252602,,,,,,,,,,,,,,,,,,,,,,,,,,0.07447151959531863,-26.78,913,,26,,51182,952,0.11737336007048452,-10.71,29065,5967.85,510,4150,51182,949,2025-06-13T09:12:17.610Z
quiztok,QTCON,Quiztok,solana,solana,,0.0012,14109939.00,14875704.00,6953873.00,,0.35,-13.38,9.39,-3.02,6690.10,4297.10,9.60,0.70,0.0017,0.1866,11382269528.70,12000000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.618Z
weatherxm-network,WXM,WeatherXM,solana,solana,,0.2043,14108463.00,20432366.00,169408.00,1406.60,-1.85,-9.55,3.64,-26.32,71.20,391.90,7.70,-16.20,0.2280,2.3800,69049581.00,100000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.611Z
houdini-swap,LOCK,Houdini Swap,solana,solana,,0.1514,14088012.00,14088012.00,80339.00,326636.80,-0.63,-15.56,-9.55,0.44,471.90,94.20,-9.10,4.40,0.1793,1.3000,93092609.81,93204753.81,0.1478534043,0.1942518118,22.14,0.1767792735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.382Z
titcoin-2,TITCOIN,titcoin,solana,solana,,0.0147,14082751.00,14601864.00,3524232.00,1506764.10,0.21,-16.22,-9.10,-68.84,-13.90,-91.60,-14.40,-62.80,0.0180,0.0939,949496760.06,999505374.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:34.813Z
hosico-cat,HOSICO,Hosico Cat,solana,solana,,0.0140,14000835.00,14000835.00,4442141.00,836683.60,-0.82,-14.28,47.69,-48.23,9.10,-79.20,53.10,-38.40,0.0175,0.0585,999888425.10,999888608.88,0.0089343257,0.0115290539,63.75,0.0101572502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.382Z
hyperpigmentation,$HYPER,Hyperpigmentation,solana,solana,,0.0139,13927209.00,13927209.00,191043.00,538784.20,1.01,-18.90,-4.82,3.96,-30.00,114.30,-27.90,12.90,0.0172,0.0226,1000000000.00,1000000000.00,0.0136513456,0.0189965840,19.46,0.0168270550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:42.415Z
richquack,QUACK,Rich Quack,solana,solana,,0.0000,13835873.00,31193813.00,373865.00,,0.41,-2.51,1.23,-5.53,9.90,33.30,0.80,-5.20,0.0000,0.0000,44354543094737640.00,100000000000000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.610Z
shark-cat,SC,Shark Cat,solana,solana,,0.0133,13696100.00,13696100.00,6137906.00,1406244.40,80.68,311.94,527.89,269.61,,,,,0.0124,0.3520,990361565.76,990361565.76,0.0081700000,0.0226800000,21.29,0.0176154000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:49.690Z
carrot-2,CRT,Carrot,solana,solana,,108.7500,13662301.00,13662301.00,41028.00,63540.70,0.01,0.06,0.16,0.46,388.20,-34.80,-3.60,-6.40,108.7500,109.2000,125626.66,135169.59,107.7839920231,109.2856622688,52.02,108.7485102904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.613Z
wuffi,WUF,WUFFI,solana,solana,,0.0000,13592149.00,13592149.00,73541.00,327401.50,-0.57,-1.65,1.21,-25.35,,,,,0.0000,0.0000,83590880579368.88,83590880579368.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:46.346Z
american-coin,USA,American Coin,solana,solana,,0.0000,13250771.00,13250771.00,1272954.00,1519092.60,3.03,-5.84,44.02,-24.20,167.50,135.70,41.70,-18.40,0.0000,0.0000,11627143738749.07,11627210575859.46,0.0000009680,0.0000017294,38.77,0.0000012801,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,4.15,12,33.33,363,7,,,603,12.08,21,0,363,7,2025-06-13T09:12:17.614Z
boop-4,BOOP,BOOP,solana,solana,,0.0428,12851248.00,42772583.00,3855860.00,1601587.80,0.02,0.60,-9.73,-68.57,39.80,-75.70,-12.00,-60.50,0.0456,0.4160,300453253.13,999997384.48,0.0396838189,0.0455773401,31.96,0.0424835306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.381Z
singularry,SINGULARRY,Singularry,solana,solana,,0.0128,12767018.00,12767018.00,24018.00,225016.80,0.34,-9.60,10.15,-5.48,1111.90,-93.40,10.30,2.10,0.0141,0.0175,999897536.93,999897536.93,0.0027212849,0.0033689861,16.35,0.0031237227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:33.197Z
dupe,DUPE,Dupe,solana,solana,,0.0124,12428549.00,12428549.00,756293.00,561373.10,-0.13,-19.42,8.20,-76.56,-32.90,-96.40,4.10,-56.10,0.0164,0.0621,999948949.56,999949554.47,0.0117774699,0.0176500360,25.63,0.0149747689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.385Z
agent-ted,TED,Agent Ted,solana,solana,,0.0124,12334503.00,12334503.00,69604.00,616838.30,-1.68,28.14,-22.67,-58.01,-2.20,-24.10,-22.50,-54.50,0.0127,0.0505,1000000000.00,1000000000.00,0.0092818826,0.0127203038,67.17,0.0104937623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:50.391Z
solayer-usd,SUSD,Solayer USD,solana,solana,,1.1000,12319149.00,12319149.00,79029.00,1677097.50,0.02,0.00,0.08,0.25,-7.50,245.70,-9.80,21.80,1.1000,1.1600,11186216.20,12313086.52,1.0315467574,1.1224797004,49.85,1.0920928012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.383Z
billion-dollar-cat-runes,BDC,BILLION•DOLLAR•CAT (Bitcoin),solana,solana,,0.0122,12228603.00,12228603.00,20338.00,13999.60,-0.08,-8.22,-0.69,-44.14,-47.40,-51.40,-9.10,-43.10,0.0135,0.1539,1000000000.00,1000000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.614Z
lock-in,LOCKIN,LOCK IN,solana,solana,,0.0123,12198664.00,12198664.00,9064563.00,960074.30,1.23,-29.41,111.95,-10.76,4183.20,1872.10,112.00,4.50,0.0182,0.1158,994379877.00,994379877.00,0.0519700000,0.0785100000,69.27,0.0634206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.618Z
blockasset,BLOCK,Blockasset,solana,solana,,0.0607,12082477.00,19426868.00,348495.00,355603.40,-0.23,-11.51,-15.48,-39.85,15.00,-25.20,-15.80,-36.70,0.0686,0.9494,199022962.48,320000000.00,0.0596038380,0.0739010938,19.64,0.0677155210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:25.337Z
ox-fun,OX,OX Coin,solana,solana,,0.0014,12006088.00,12006088.00,474186.00,19508.60,-4.26,2.64,105.31,6.36,,,,,0.0016,0.0353,8278116158.56,8278116158.56,,,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:47.257Z
qup-coin,QUP,QUP Coin,solana,solana,,0.0060,11924844.00,11924844.00,1201.37,47175.80,-0.74,-0.58,-26.18,-63.34,-66.90,-42.90,-27.40,-62.40,0.0061,0.0211,1999949898.26,1999949898.26,0.0055591962,0.0083333461,35.38,0.0069998597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.382Z
department-of-government-efficiency,DOGE,Department Of Government Efficiency,solana,solana,,0.0115,11285444.00,11285444.00,1852323.00,15543.00,0.42,-11.84,-6.12,-52.83,,,,,0.0134,0.5122,979120253.59,979120253.59,0.1294700000,0.2416700000,33.00,0.1493782000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:50.150Z
gme,GME,GME,solana,solana,,0.0016,10963589.00,10963589.00,5730156.00,2384679.60,-0.28,-11.51,-14.76,-35.26,-11.30,32.50,-14.50,-25.00,0.0018,0.0319,6885137498.71,6885137498.71,0.0015123068,0.0022869390,33.75,0.0018636611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.620Z
mixie,MIXIE,Mixie,solana,solana,,0.0314,10925666.00,31445104.00,8005864.00,690481.50,7.41,-31.10,24.03,,46.40,0.00,-7.90,0.00,0.0456,0.0852,347450454.26,999999362.23,0.0237518453,0.0670136127,36.91,0.0455827212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:50.406Z
save,SAVE,Save,solana,solana,,0.2154,10770862.00,10770862.00,7459.25,78462.00,0.47,0.67,-4.25,-7.80,-70.50,-85.10,-3.50,0.00,0.2196,1.2000,49999988.86,49999995.43,0.2133359498,0.2196807870,46.53,0.2151976548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:14:06.470Z
moby-ai,MOBY,Moby AI,solana,solana,,0.0107,10690545.00,10690545.00,1509474.00,811198.30,-1.62,-11.14,4.69,-53.94,93.50,-47.10,9.40,-52.70,0.0124,0.1917,999971137.78,999991944.94,0.0101658246,0.0159128894,23.03,0.0130118716,,,,,,,,,,,,,,,,,,,,,,,,,,0.6722243018790195,519.7,455626,496.12,2262,190.75,102760,1227,0.37687553644781796,-46.37,598141,-28.11,3371,-32.98,102760,1226,2025-06-13T09:12:17.605Z
boba-oppa,BOBAOPPA,Boba Oppa,solana,solana,,0.0005,10665330.00,10665330.00,4182.90,51437.20,-0.10,-1.45,-1.77,-71.33,122.80,-91.40,-13.30,-63.90,0.0005,0.0033,19999757143.39,19999770245.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.615Z
akio,AKIO,Akio,solana,solana,,0.0108,10664870.00,10817146.00,130532.00,36013.80,0.95,-9.35,-5.96,-35.62,54.80,44.20,6.40,-31.20,0.0126,0.0246,985794800.67,999999076.93,0.0104417375,0.0118813000,40.12,0.0113580548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:42.424Z
maneki,MANEKI,MANEKI,solana,solana,,0.0012,10500650.00,10536439.00,6406297.00,6104383.30,-0.30,-12.52,-9.11,-47.52,-19.50,-34.90,-8.30,-43.90,0.0014,0.0276,8858694589.27,8888887546.82,0.0011734303,0.0014260122,0.00,0.0013372088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.617Z
samoyedcoin,SAMO,Samoyedcoin,solana,solana,,0.0022,10407251.00,10407699.00,600263.00,224047.50,-0.14,-12.11,-1.46,-47.60,-20.60,-66.50,-5.30,-45.20,0.0025,0.2370,4746709480.00,4746913623.21,0.0021426284,0.0026569295,16.08,0.0024764050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.614Z
pepecat-2,PEPECAT,PEPECAT,solana,solana,,0.0102,10057517.00,10057517.00,411446.00,386582.70,-0.32,7.61,22.01,11.00,-5.80,64.80,27.70,15.30,0.0104,0.0111,989738831.55,989939274.04,0.0085436517,0.0110530137,66.03,0.0097591863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:48.944Z
rift-ai,RIFT,RIFT AI,solana,solana,,0.0100,10019024.00,10019024.00,2148.07,311301.00,-0.63,-9.07,7.47,-22.69,-65.80,-62.80,9.70,-19.30,0.0112,0.0296,999997322.85,999997885.26,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042386890582480866,,,,,,74145,577,0.02090204881882586,-63.44,1068,-88.51,43,-77.6,74145,577,2025-06-13T09:12:17.613Z
osol,OSOL,OSOL,solana,solana,,0.0100,9972244.00,9972244.00,410019.00,268495.50,13.15,36.96,68.11,0.20,72.30,281.20,69.00,2.20,0.0103,0.2920,999995160.27,999996499.10,0.0066562998,0.0111238647,66.13,0.0076342165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:09.667Z
botify,BOTIFY,BOTIFY,solana,solana,,0.0099,9829726.00,9829726.00,1860378.00,587367.70,0.16,0.26,-23.05,-43.23,-14.40,-34.30,-24.20,-50.50,0.0119,0.0574,999957416.55,999967767.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1348805979904574,17.04,47374,402.43,1590,506.87,41152,134,0.12282147206072688,-47.73,56803,-75.42,1852,-51.11,41152,134,2025-06-13T09:12:25.350Z
official-crypto-nostra,OCN,Official Crypto Nostra,solana,solana,,0.0049,9798523.00,9798523.00,160065.00,982872.70,1.29,-4.37,-16.05,,-34.30,0.00,-33.00,0.00,0.0052,0.0074,2000000000.00,2000000000.00,0.0043364520,0.0064515721,59.66,0.0053334705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.384Z
foxsy-ai,FOXSY,Foxsy AI,solana,solana,,0.0145,9762808.00,28730755.00,1338365.00,1011693.40,0.14,-10.15,-14.48,-49.40,27.20,82.00,-13.40,-48.30,0.0162,0.1228,673919707.42,1973314044.00,0.0141851878,0.0173650573,23.91,0.0160418071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.617Z
valleydao,GROW,ValleyDAO,solana,solana,,0.3255,9703056.00,9703056.00,44379.00,33923.00,-10.79,-8.11,-1.65,-19.49,11.70,-23.80,-2.40,-27.70,0.4017,2.4200,30050000.00,30050000.00,0.0524115872,0.3947062197,15.38,0.2025688291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.383Z
chill-house,CHILLHOUSE,Chill House,solana,solana,,0.0090,9543810.00,9543810.00,8901581.00,684730.60,5.49,43.14,183.04,619.11,120.40,661.10,110.00,693.30,0.0113,0.0113,999854259.50,,0.0022076742,0.0097776166,53.56,0.0040836912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.398Z
helium-iot,IOT,Helium IOT,solana,solana,,0.0004,9286619.00,77099445.00,12660.89,16309.80,1.30,-9.60,-12.63,-32.84,296.10,-39.60,-12.30,-39.30,0.0004,0.0038,24089975564.77,200000000000.00,0.0003838624,0.0004569416,18.12,0.0004347150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:17.616Z
streamflow,STREAM,Streamflow,solana,solana,,0.1217,9134347.00,121719789.00,475463.00,213705.90,0.01,2.40,29.20,450.70,-66.00,147.90,16.20,548.60,0.1237,0.1800,75043891.30,999997830.13,0.1144365020,0.1234893921,45.03,0.1186730422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.393Z
ime-lab,LIME,iMe Lab,solana,solana,,0.0120,9052353.00,11941485.00,469462.00,42278.30,-0.31,-8.58,-10.59,-23.33,2.00,1.60,-7.70,-21.80,0.0132,0.2714,755086918.36,996078993.10,,,35.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.385Z
parabolic-3,PARAX,Parabolic,solana,solana,,0.0090,9016223.00,9016223.00,9632.80,291082.10,-0.15,-6.80,-16.41,24.53,-77.90,-79.30,-17.10,18.20,0.0099,0.0247,1000000000.00,1000000000.00,0.0085161827,0.0111061745,33.47,0.0098903098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.384Z
360noscope420blazeit,MLG,360noscope420blazeit,solana,solana,,0.0090,8982227.00,8982227.00,1271769.00,1092406.90,1.49,-10.35,1.93,-39.02,96.60,-44.00,-3.10,-41.10,0.0122,0.1872,997521860.50,997531097.93,0.0338100000,0.0641600000,37.39,0.0505504000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:09.670Z
solcasino-token,SCS,Solcasino Token,solana,solana,,0.0015,8980904.00,8980904.00,21759.00,324247.40,-0.03,-6.46,-6.43,-21.65,41.10,-78.20,-7.60,-17.10,0.0016,0.0310,6158016104.00,6158016104.00,0.0014322566,0.0016439004,33.97,0.0015560881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:12:25.332Z
moon-app,APP,RWAX,solana,solana,,0.0074,8977861.00,22261186.00,1748009.00,,-0.88,-13.11,-12.87,63.31,207.00,669.10,-17.70,62.50,0.0087,0.0504,1208082673.85,2995518993.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T09:13:58.386Z
